SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster	dcf0	dcf1	dcf2
9346	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
9347	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
9348	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
9349	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
10165	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
10164	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
10163	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
10162	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
9618	0	0	0	0	0	0	0	4	0.0	0.0	0.795224
3460	0	0	0	0	0	0	0	6	0.12169288674355844	0.7244923136886933	0.0
1814	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
1815	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
1816	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
1817	0	0	0	0	0	0	0	3	0.0	0.5447602213908691	0.0
1810	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
1811	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
1812	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
1813	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
14880	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
14881	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
14882	0	0	0	0	0	0	0	4	0.0	0.0	0.795224
14883	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
1818	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
1819	0	0	0	0	0	0	0	2	0.6362296821257345	0.0	0.0
14886	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
15624	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
12085	0	0	0	0	0	0	0	4	0.0	0.0	0.795224
17433	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
12082	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
12083	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
13719	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
12080	0	0	0	0	0	0	0	4	0.0	0.0	0.795224
13718	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
12081	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
14080	0	0	0	0	0	0	0	4	0.0	0.0	0.795224
2165	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
14082	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
14083	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
14084	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
14085	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
14086	0	0	0	0	0	0	0	4	0.0	0.0	0.795224
2164	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
8109	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
14089	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
2167	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
9630	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
1609	0	0	0	0	0	0	0	4	0.0	0.0	0.795224
1608	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
2166	0	0	0	0	0	0	0	2	0.6362296821257345	0.0	0.0
3229	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
3228	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
1978	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
1977	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
1976	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
1975	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
1974	0	0	0	0	0	0	0	4	0.0	0.0	0.795224
1973	0	0	0	0	0	0	0	4	0.0	0.0	0.795224
1972	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
1971	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
1970	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
13276	0	0	0	0	0	0	0	6	0.12169288674355844	0.7244923136886933	0.0
13277	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
13274	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
13275	0	0	0	0	0	0	0	4	0.0	0.0	0.795224
13272	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
2163	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
8108	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
13271	0	0	0	0	0	0	0	2	0.6362296821257345	0.0	0.0
18766	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
12089	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
9631	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
13713	0	0	0	0	0	0	0	3	0.0	0.5447602213908691	0.0
13278	0	0	0	0	0	0	0	3	0.0	0.5447602213908691	0.0
13279	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
13712	0	0	0	0	0	0	0	4	0.0	0.0	0.795224
2848	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
2849	0	0	0	0	0	0	0	4	0.0	0.0	0.795224
2846	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
2847	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
2844	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
2845	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
2842	0	0	0	0	0	0	0	2	0.6362296821257345	0.0	0.0
2843	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
2840	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
2841	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
3320	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
5477	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
5474	0	0	0	0	0	0	0	4	0.0	0.0	0.795224
3323	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
3324	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
3325	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
3326	0	0	0	0	0	0	0	3	0.0	0.5447602213908691	0.0
3327	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
3328	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
3329	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
9632	0	0	0	0	0	0	0	4	0.0	0.0	0.795224
13716	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
14260	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
5478	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
5479	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
9894	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
15116	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
15356	0	0	0	0	0	0	0	2	0.6362296821257345	0.0	0.0
9895	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
15111	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
9896	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
18368	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
9897	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
14038	0	0	0	0	0	0	0	2	0.6362296821257345	0.0	0.0
9890	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
15644	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
9891	0	0	0	0	0	0	0	6	0.12169288674355844	0.7244923136886933	0.0
18167	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
17997	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
18165	0	0	0	0	0	0	0	2	0.6362296821257345	0.0	0.0
18164	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
18163	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
9892	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
13711	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
17996	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
9893	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
11108	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
15312	0	0	0	0	0	0	0	4	0.0	0.0	0.795224
18168	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
5519	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
5518	0	0	0	0	0	0	0	4	0.0	0.0	0.795224
11109	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
5511	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
3038	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
5513	0	0	0	0	0	0	0	6	0.12169288674355844	0.7244923136886933	0.0
5512	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
5515	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
5514	0	0	0	0	0	0	0	4	0.0	0.0	0.795224
5517	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
5516	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
17991	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
15880	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
17990	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
15468	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
537	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
536	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
535	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
534	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
533	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
532	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
531	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
530	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
10089	0	0	0	0	0	0	0	4	0.0	0.0	0.795224
11100	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
539	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
538	0	0	0	0	0	0	0	2	0.6362296821257345	0.0	0.0
11101	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
1908	0	0	0	0	0	0	0	4	0.0	0.0	0.795224
11106	0	0	0	0	0	0	0	4	0.0	0.0	0.795224
1909	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
11107	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
1906	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
11104	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
1907	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
15621	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
13304	0	0	0	0	0	0	0	4	0.0	0.0	0.795224
3296	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
6518	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
6519	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
1905	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
15590	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
6510	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
1902	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
6512	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
6513	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
6514	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
15024	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
6516	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
3291	0	0	0	0	0	0	0	2	0.6362296821257345	0.0	0.0
14801	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
5131	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
1901	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
15594	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
3812	0	0	0	0	0	0	0	4	0.0	0.0	0.795224
3813	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
3810	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
3816	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
3817	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
3814	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
3815	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
3818	0	0	0	0	0	0	0	6	0.12169288674355844	0.7244923136886933	0.0
3819	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
8457	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
8456	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
8455	0	0	0	0	0	0	0	6	0.12169288674355844	0.7244923136886933	0.0
8454	0	0	0	0	0	0	0	4	0.0	0.0	0.795224
8453	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
8452	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
8451	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
8450	0	0	0	0	0	0	0	2	0.6362296821257345	0.0	0.0
8459	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
8458	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
15311	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
7548	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
7549	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
15740	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
16618	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
7540	0	0	0	0	0	0	0	4	0.0	0.0	0.795224
7541	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
7542	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
7543	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
7544	0	0	0	0	0	0	0	6	0.12169288674355844	0.7244923136886933	0.0
7545	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
7546	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
7547	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
16648	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
16649	0	0	0	0	0	0	0	3	0.0	0.5447602213908691	0.0
16138	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
13853	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
16136	0	0	0	0	0	0	0	4	0.0	0.0	0.795224
16137	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
16134	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
16135	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
16132	0	0	0	0	0	0	0	6	0.12169288674355844	0.7244923136886933	0.0
16133	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
16130	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
16647	0	0	0	0	0	0	0	2	0.6362296821257345	0.0	0.0
6169	0	0	0	0	0	0	0	4	0.0	0.0	0.795224
6168	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
6161	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
6160	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
6163	0	0	0	0	0	0	0	2	0.6362296821257345	0.0	0.0
6162	0	0	0	0	0	0	0	4	0.0	0.0	0.795224
6165	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
6164	0	0	0	0	0	0	0	4	0.0	0.0	0.795224
6167	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
6166	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
16837	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
10998	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
10999	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
10996	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
10997	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
10994	0	0	0	0	0	0	0	2	0.6362296821257345	0.0	0.0
10995	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
10993	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
10990	0	0	0	0	0	0	0	4	0.0	0.0	0.795224
10991	0	0	0	0	0	0	0	4	0.0	0.0	0.795224
14677	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
15461	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
14550	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
8856	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
10080	0	0	0	0	0	0	0	6	0.12169288674355844	0.7244923136886933	0.0
11603	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
14676	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
15460	0	0	0	0	0	0	0	4	0.0	0.0	0.795224
2213	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
2212	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
2211	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
2210	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
2217	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
2216	0	0	0	0	0	0	0	4	0.0	0.0	0.795224
2215	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
2214	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
10081	0	0	0	0	0	0	0	4	0.0	0.0	0.795224
2219	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
2218	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
12589	0	0	0	0	0	0	0	2	0.6362296821257345	0.0	0.0
12763	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
12588	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
14190	0	0	0	0	0	0	0	2	0.6362296821257345	0.0	0.0
12762	0	0	0	0	0	0	0	2	0.6362296821257345	0.0	0.0
15310	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
15463	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
12761	0	0	0	0	0	0	0	4	0.0	0.0	0.795224
12760	0	0	0	0	0	0	0	6	0.12169288674355844	0.7244923136886933	0.0
17088	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
18537	0	0	0	0	0	0	0	2	0.6362296821257345	0.0	0.0
12767	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
13185	0	0	0	0	0	0	0	2	0.6362296821257345	0.0	0.0
15439	0	0	0	0	0	0	0	4	0.0	0.0	0.795224
14268	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
6137	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
12583	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
13928	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
17518	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
12765	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
12582	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
17513	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
17512	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
15462	0	0	0	0	0	0	0	6	0.12169288674355844	0.7244923136886933	0.0
12764	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
17517	0	0	0	0	0	0	0	6	0.12169288674355844	0.7244923136886933	0.0
12853	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
17515	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
17514	0	0	0	0	0	0	0	4	0.0	0.0	0.795224
4518	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
4519	0	0	0	0	0	0	0	2	0.6362296821257345	0.0	0.0
14965	0	0	0	0	0	0	0	3	0.0	0.5447602213908691	0.0
4512	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
4513	0	0	0	0	0	0	0	2	0.6362296821257345	0.0	0.0
4510	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
4511	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
13467	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
4517	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
4514	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
4515	0	0	0	0	0	0	0	6	0.12169288674355844	0.7244923136886933	0.0
9429	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
9428	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
12585	0	0	0	0	0	0	0	2	0.6362296821257345	0.0	0.0
18207	0	0	0	0	0	0	0	4	0.0	0.0	0.795224
9421	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
11640	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
9423	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
11642	0	0	0	0	0	0	0	4	0.0	0.0	0.795224
9425	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
9424	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
9427	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
9426	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
5289	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
5288	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
17775	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
14968	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
17773	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
17772	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
17771	0	0	0	0	0	0	0	2	0.6362296821257345	0.0	0.0
17770	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
5281	0	0	0	0	0	0	0	2	0.6362296821257345	0.0	0.0
5280	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
17896	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
5282	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
5284	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
5287	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
5286	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
18200	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
15464	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
10940	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
16713	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
7615	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
15638	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
16292	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
17329	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
15467	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
16291	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
10946	0	0	0	0	0	0	0	4	0.0	0.0	0.795224
14264	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
15620	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
15639	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
14191	0	0	0	0	0	0	0	4	0.0	0.0	0.795224
16475	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
9025	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
15466	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
16474	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
9024	0	0	0	0	0	0	0	4	0.0	0.0	0.795224
9027	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
16472	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
7302	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
7303	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
7300	0	0	0	0	0	0	0	4	0.0	0.0	0.795224
7301	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
7306	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
7307	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
7304	0	0	0	0	0	0	0	4	0.0	0.0	0.795224
7305	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
9285	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
9021	0	0	0	0	0	0	0	4	0.0	0.0	0.795224
7308	0	0	0	0	0	0	0	4	0.0	0.0	0.795224
7309	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
9281	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
9280	0	0	0	0	0	0	0	4	0.0	0.0	0.795224
9283	0	0	0	0	0	0	0	4	0.0	0.0	0.795224
9020	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
11911	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
11910	0	0	0	0	0	0	0	2	0.6362296821257345	0.0	0.0
11913	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
11912	0	0	0	0	0	0	0	4	0.0	0.0	0.795224
11915	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
9023	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
11917	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
11916	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
11919	0	0	0	0	0	0	0	2	0.6362296821257345	0.0	0.0
11918	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
18428	0	0	0	0	0	0	0	6	0.12169288674355844	0.7244923136886933	0.0
9022	0	0	0	0	0	0	0	5	0.8572929986760923	0.8453181872496325	0.011495006682453051
18549	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
12932	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
12933	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
12930	0	0	0	0	0	0	0	1	0.852324	0.84079	0.795224
